date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:14	96816/96816	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2021:04:45%20GMT	https://www.opinion.com.bo/asset/thumbnail,992,558,center,center/media/opinion/images/2023/06/29/2023062916214814292.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/asset/thumbnail,992,558,center,center/media/opinion/images/2023/06/29/2023062916214814292.jpg	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:15	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265fc0d6b-4d7%22	https://www.opinion.com.bo/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:16	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	https://platform.twitter.com/widgets.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/platform.twitter.com/widgets.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:16	433/433	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Mar%202024%2010:55:02%20GMT	https://www.opinion.com.bo/assets/images/lazy-bg.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/assets/images/lazy-bg.png	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:16	115794/115794	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2002:09:03%20GMT	https://www.opinion.com.bo/media/opinion/images/2024/03/21/2024032122090364990.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/media/opinion/images/2024/03/21/2024032122090364990.jpg	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:17	1217/1217	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jul%202019%2013:34:09%20GMT	https://www.opinion.com.bo/media//opinion/sections/OPINION-bo-blanco.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/media/opinion/sections/OPINION-bo-blanco.png	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:17	3541/3541	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2011:39:04%20GMT	https://www.opinion.com.bo/assets/images/logos/opennemas-powered-white.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/assets/images/logos/opennemas-powered-white.png	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:17	119272/119272	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2009%20Aug%202021%2011:53:11%20GMT	https://www.opinion.com.bo/themes/olympus/js/functions.20231211132743.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/js/functions.20231211132743.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:18	177776/177776	---M--	200	added ('OK')	text/javascript	etag:1990201224071776707	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:19	9248/9248	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202024%2010:00:09%20GMT	https://browser-update.org/update.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/browser-update.org/update.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.html)
20:36:19	435/435	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/close.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/close.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:19	8476/8476	---M--	200	added ('OK')	image/gif	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/loading.gif	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/loading.gif	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:19	1005/1005	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/prev.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/prev.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:20	1023/1023	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/next.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/next.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:20	2699/2699	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/owl.video.play.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/owl.video.play.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:20	109/109	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/grabbing.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/grabbing.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:21	342/342	---M--	200	added ('OK')	image/png	date:Tue,%2026%20May%202020%2009:16:42%20GMT	https://www.opinion.com.bo/themes/olympus/images/bullets/meneame15.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/themes/olympus/images/bullets/meneame15.png	(from https://www.opinion.com.bo/themes/olympus/css/style.20231211132743.css)
20:36:21	111312/111312	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jun%202023%2020:21:48%20GMT	https://www.opinion.com.bo/media/opinion/images/2023/06/29/2023062916214814292.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/media/opinion/images/2023/06/29/2023062916214814292.jpg	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:23	83779/83779	---M--	200	added ('OK')	text/javascript	etag:%22f25381863ee2cd34%22	https://cdn.ampproject.org/v0/amp-ad-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-ad-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:23	112736/112736	---M--	200	added ('OK')	text/javascript	etag:%221f98ff79cb0552c7%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:23	40959/40959	---M--	200	added ('OK')	text/javascript	etag:%228c2e2e0fafd839f9%22	https://cdn.ampproject.org/v0/amp-sticky-ad-1.0.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-sticky-ad-1.0.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:24	25732/25732	---M--	200	added ('OK')	text/javascript	etag:%2240a1cdba80311334%22	https://cdn.ampproject.org/v0/amp-iframe-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-iframe-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:24	12114/12114	---M--	200	added ('OK')	text/javascript	etag:%22de2eff3ca77bfba0%22	https://cdn.ampproject.org/v0/amp-geo-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-geo-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:25	19704/19704	---M--	200	added ('OK')	text/javascript	etag:%225bd09eea92ce0107%22	https://cdn.ampproject.org/v0/amp-twitter-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-twitter-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:26	11443/11443	---M--	200	added ('OK')	text/javascript	etag:%223857feb86b677f4d%22	https://cdn.ampproject.org/v0/amp-mega-menu-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-mega-menu-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:27	31363/31363	---M--	200	added ('OK')	text/javascript	etag:%22e3fe4603b19c0046%22	https://cdn.ampproject.org/v0/amp-sidebar-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-sidebar-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:28	61215/61215	---M--	200	added ('OK')	text/javascript	etag:%22e5a927fc8e6ce749%22	https://cdn.ampproject.org/v0/amp-consent-0.1.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0/amp-consent-0.1.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:29	284582/284582	---M--	200	added ('OK')	text/javascript	etag:%225ce262c065278a93%22	https://cdn.ampproject.org/v0.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.ampproject.org/v0.js	(from https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/20230629162216912164.amp.html)
20:36:30	177655/177655	---M--	200	added ('OK')	text/javascript	etag:13271844309843392403	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?test_adblock=true	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/pagead2.googlesyndication.com/pagead/js/f67b8.txt	(from https://cdn.unblockia.com/h.js)
20:36:30	91128/91128	---M--	200	added ('OK')	text/javascript	etag:312%20/%2019805%20/%20m202403190101%20/%20config-hash:%2014337009746000550812	https://securepubads.g.doubleclick.net/tag/js/gpt.js?unblockia=true	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/securepubads.g.doubleclick.net/tag/js/fefd6.txt	(from https://cdn.unblockia.com/h.js)
20:36:31	51967/51967	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:36:33%20GMT	https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/robots.txt	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/robots.txt	(from https://cdn.unblockia.com/h.js)
20:36:32	4145/4145	---MCZ	200	added ('OK')	application/javascript	etag:W/%226cb85152148dff44ddcf17546bba10e5%22	https://cdn.unblockia.com/proxies.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/cdn.unblockia.com/proxies.js	(from https://cdn.unblockia.com/h.js)
20:36:32	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:36:35%20GMT	https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/window[_0x536a7c(0x19c	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/window[_0x536a7c(0x19c	(from https://cdn.unblockia.com/h.js)
20:36:33	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:36:36%20GMT	https://www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/window[_0x40f6de(0x19c	C:/Users/villa/Desktop/Nueva%20carpeta/clon_opinion/Clon_opinon/www.opinion.com.bo/articulo/pais/luego-13-anos-pagina-publica-ultima-edicion-anuncia-cierre/window[_0x40f6de(0x19c	(from https://cdn.unblockia.com/h.js)
